student_id,entry_term,college,major,stem,first_gen,pell_eligible,works_20plus_hrs,hs_gpa,fall25_credits_attempted,fall25_credits_earned,fall25_gpa,gateway_math_grade,lms_logins_first4wks,advising_visits_ay25,spring26_gpa,cumulative_gpa,retained_fall26,class_level_fall26
LU25838,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.86,14,14,3.13,,110,1,3.04,3.08,1,Sophomore
LU25839,Fall 2025,Business,Accounting,0,0,0,0,2.77,14,7,1.96,W,125,1,1.63,1.8,1,Freshman
LU25840,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.0,15,12,1.62,W,93,1,0.9,1.26,0,Not enrolled
LU25841,Fall 2025,Engineering,Electrical Engineering,1,0,0,0,3.75,14,14,3.87,B,111,3,3.85,3.86,1,Sophomore
LU25842,Fall 2025,Business,Finance,0,0,0,1,3.95,17,17,3.04,B,62,0,2.61,2.83,0,Not enrolled
LU25843,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,3.54,17,11,0.77,W,85,4,0.61,0.69,0,Not enrolled
LU25844,Fall 2025,Arts & Sciences,Biology,1,1,0,0,3.27,13,13,2.35,W,95,2,2.07,2.21,1,Sophomore
LU25845,Fall 2025,Business,Accounting,0,0,0,1,3.19,14,14,2.53,C,120,3,2.77,2.65,1,Sophomore
LU25846,Fall 2025,Business,Marketing,0,1,0,0,3.77,15,15,3.89,A,111,5,4.0,3.95,1,Sophomore
LU25847,Fall 2025,Arts & Sciences,Political Science,0,0,0,0,3.44,13,13,2.76,,119,3,3.08,2.92,1,Sophomore
LU25848,Fall 2025,Business,Finance,0,0,0,1,3.41,12,12,3.71,A,87,2,,3.71,0,Not enrolled
LU25849,Fall 2025,Arts & Sciences,Economics,0,1,0,0,3.81,15,15,2.74,,138,1,2.72,2.73,1,Sophomore
LU25850,Fall 2025,Undeclared,Undeclared,0,0,0,1,3.45,15,15,2.25,C,54,1,1.69,1.97,1,Sophomore
LU25851,Fall 2025,Arts & Sciences,Political Science,0,0,0,0,3.25,13,13,3.21,,121,1,3.03,3.12,1,Sophomore
LU25852,Fall 2025,Arts & Sciences,Psychology,0,1,1,0,2.87,16,16,3.02,,16,0,2.93,2.98,1,Sophomore
LU25853,Fall 2025,Arts & Sciences,English,0,0,1,0,3.45,15,15,3.5,A,57,3,4.0,3.75,1,Sophomore
LU25854,Fall 2025,Undeclared,Undeclared,0,0,1,1,3.4,16,16,2.41,C,37,1,3.17,2.79,1,Sophomore
LU25855,Fall 2025,Arts & Sciences,Political Science,0,0,0,0,3.51,12,12,2.72,,134,1,3.08,2.9,1,Sophomore
LU25856,Fall 2025,Business,Marketing,0,0,0,1,3.28,16,16,3.21,A,64,1,3.22,3.22,1,Sophomore
LU25857,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.88,16,16,3.01,C,117,0,2.82,2.91,1,Sophomore
LU25858,Fall 2025,Undeclared,Undeclared,0,0,1,1,3.4,14,14,3.42,A,46,1,3.45,3.43,1,Sophomore
LU25859,Fall 2025,Arts & Sciences,English,0,0,1,0,2.99,17,17,1.87,,150,1,2.26,2.06,1,Sophomore
LU25860,Fall 2025,Engineering,Civil Engineering,1,0,0,0,3.39,14,14,2.34,C,93,2,2.71,2.52,1,Sophomore
LU25861,Fall 2025,Business,Accounting,0,1,0,1,3.07,14,10,1.37,D,81,3,0.76,1.07,0,Not enrolled
LU25862,Fall 2025,Business,Finance,0,0,1,1,3.47,16,16,2.52,C,99,1,,2.52,0,Not enrolled
LU25863,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,3.62,15,15,2.58,C,100,1,2.85,2.71,1,Sophomore
LU25864,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.52,14,7,1.86,D,76,3,2.18,2.02,1,Freshman
LU25865,Fall 2025,Arts & Sciences,Political Science,0,0,1,1,3.63,15,15,3.03,,90,3,3.29,3.16,1,Sophomore
LU25866,Fall 2025,Arts & Sciences,Chemistry,1,1,1,0,3.55,15,15,2.6,C,51,0,,2.6,0,Not enrolled
LU25867,Fall 2025,Engineering,Computer Science,1,0,0,0,3.35,17,17,2.47,C,162,0,2.52,2.5,1,Sophomore
LU25868,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.62,13,13,3.14,A,89,1,2.91,3.03,0,Not enrolled
LU25869,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,3.19,16,16,2.41,W,122,3,2.52,2.46,1,Sophomore
LU25870,Fall 2025,Arts & Sciences,Chemistry,1,1,0,0,3.76,15,15,2.9,C,72,4,2.66,2.78,1,Sophomore
LU25871,Fall 2025,Arts & Sciences,Economics,0,1,1,1,3.17,13,13,2.5,,79,2,2.79,2.65,1,Sophomore
LU25872,Fall 2025,Arts & Sciences,Economics,0,0,0,0,4.0,16,16,4.0,,90,2,4.0,4.0,1,Sophomore
LU25873,Fall 2025,Education,Secondary Education,0,0,1,0,3.8,15,15,2.98,,86,2,3.58,3.28,1,Sophomore
LU25874,Fall 2025,Engineering,Electrical Engineering,1,0,1,0,3.47,16,16,3.83,A,124,3,3.87,3.85,1,Sophomore
LU25875,Fall 2025,Arts & Sciences,English,0,0,0,0,3.03,16,12,2.14,,75,1,,2.14,0,Not enrolled
LU25876,Fall 2025,Business,Accounting,0,0,0,1,3.31,12,12,1.63,,11,1,1.55,1.59,1,Sophomore
LU25877,Fall 2025,Arts & Sciences,Psychology,0,1,0,0,2.99,14,11,1.92,,91,1,1.51,1.71,1,Freshman
LU25878,Fall 2025,Arts & Sciences,Economics,0,1,1,0,3.12,13,13,2.24,D,81,1,1.82,2.03,0,Not enrolled
LU25879,Fall 2025,Undeclared,Undeclared,0,0,0,1,3.5,16,16,2.39,D,75,1,2.55,2.47,1,Sophomore
LU25880,Fall 2025,Education,Elementary Education,0,1,1,0,3.46,15,15,3.74,A,48,1,3.52,3.63,1,Sophomore
LU25881,Fall 2025,Business,Finance,0,0,0,0,3.1,17,17,2.75,B,105,1,2.48,2.62,1,Sophomore
LU25882,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,4.0,17,17,2.89,C,101,0,2.96,2.93,1,Sophomore
LU25883,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,3.54,16,13,1.35,W,44,5,,1.35,0,Not enrolled
LU25884,Fall 2025,Arts & Sciences,Biology,1,0,0,0,2.89,12,12,2.7,C,104,0,2.69,2.69,1,Sophomore
LU25885,Fall 2025,Arts & Sciences,Mathematics,1,1,0,0,4.0,12,12,3.21,C,66,2,3.24,3.23,1,Sophomore
LU25886,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,3.45,13,9,1.94,W,95,5,1.81,1.87,1,Freshman
LU25887,Fall 2025,Arts & Sciences,Psychology,0,1,1,0,3.32,15,11,2.15,,87,2,2.13,2.14,1,Freshman
LU25888,Fall 2025,Business,Accounting,0,1,1,0,2.75,16,16,3.53,A,107,1,3.93,3.73,1,Sophomore
LU25889,Fall 2025,Arts & Sciences,Chemistry,1,1,1,0,3.64,14,14,2.23,C,107,1,1.93,2.08,1,Sophomore
LU25890,Fall 2025,Arts & Sciences,Chemistry,1,0,1,0,3.81,15,15,2.95,,152,2,2.64,2.79,1,Sophomore
LU25891,Fall 2025,Education,Secondary Education,0,0,0,0,3.65,16,16,3.22,,69,0,3.37,3.3,1,Sophomore
LU25892,Fall 2025,Arts & Sciences,Chemistry,1,1,1,1,3.24,15,15,2.86,B,89,0,1.92,2.39,1,Sophomore
LU25893,Fall 2025,Arts & Sciences,Economics,0,1,0,0,3.63,12,12,3.41,,93,5,3.92,3.66,1,Sophomore
LU25894,Fall 2025,Arts & Sciences,Psychology,0,0,0,1,3.06,15,9,1.13,,58,1,1.08,1.11,0,Not enrolled
LU25895,Fall 2025,Nursing & Health,Public Health,0,1,0,0,3.16,16,16,2.85,,151,0,3.69,3.27,1,Sophomore
LU25896,Fall 2025,Business,Accounting,0,1,1,1,3.43,12,12,2.17,W,64,4,2.02,2.09,1,Sophomore
LU25897,Fall 2025,Engineering,Civil Engineering,1,0,1,0,3.47,13,13,3.08,B,92,0,,3.08,0,Not enrolled
LU25898,Fall 2025,Business,Finance,0,0,0,0,3.35,16,16,3.19,C,105,0,3.02,3.1,1,Sophomore
LU25899,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,4.0,14,14,2.58,B,70,2,2.57,2.57,1,Sophomore
LU25900,Fall 2025,Arts & Sciences,Psychology,0,1,1,1,3.32,14,14,2.56,C,89,0,2.91,2.74,1,Sophomore
LU25901,Fall 2025,Business,Finance,0,0,0,0,3.46,15,15,3.19,,107,0,2.85,3.02,1,Sophomore
LU25902,Fall 2025,Undeclared,Undeclared,0,1,1,1,3.4,14,14,3.48,A,85,3,3.81,3.65,1,Sophomore
LU25903,Fall 2025,Nursing & Health,Kinesiology,1,0,0,0,3.58,17,17,2.65,,115,2,2.39,2.52,1,Sophomore
LU25904,Fall 2025,Business,Marketing,0,1,0,0,3.73,14,14,2.9,C,63,1,3.01,2.96,1,Sophomore
LU25905,Fall 2025,Engineering,Electrical Engineering,1,1,0,0,3.52,13,13,2.96,C,71,1,2.06,2.51,0,Not enrolled
LU25906,Fall 2025,Arts & Sciences,English,0,0,0,0,3.4,16,16,3.81,,109,1,3.91,3.86,1,Sophomore
LU25907,Fall 2025,Education,Secondary Education,0,0,1,1,3.6,13,13,2.83,C,50,2,3.22,3.02,1,Sophomore
LU25908,Fall 2025,Arts & Sciences,Political Science,0,0,0,0,3.09,17,17,2.69,,68,1,2.5,2.6,1,Sophomore
LU25909,Fall 2025,Arts & Sciences,Political Science,0,1,1,1,3.36,12,8,1.95,,75,3,1.92,1.94,1,Freshman
LU25910,Fall 2025,Business,Accounting,0,0,0,0,3.15,16,16,2.46,W,84,1,2.24,2.35,0,Not enrolled
LU25911,Fall 2025,Nursing & Health,Nursing,1,0,1,0,3.44,14,10,2.0,C,87,0,1.72,1.86,0,Not enrolled
LU25912,Fall 2025,Nursing & Health,Public Health,0,1,1,0,3.36,16,16,3.03,,26,0,3.27,3.15,1,Sophomore
LU25913,Fall 2025,Engineering,Mechanical Engineering,1,1,0,0,4.0,15,15,3.83,B,71,0,3.79,3.81,1,Sophomore
LU25914,Fall 2025,Arts & Sciences,Mathematics,1,1,1,0,2.93,12,12,2.38,F,121,1,3.02,2.7,1,Sophomore
LU25915,Fall 2025,Arts & Sciences,Political Science,0,1,1,0,3.17,14,14,2.56,C,82,0,2.63,2.6,0,Not enrolled
LU25916,Fall 2025,Nursing & Health,Nursing,1,0,1,1,2.87,16,13,1.54,W,89,3,0.95,1.24,1,Sophomore
LU25917,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.4,15,15,3.9,,59,1,4.0,3.95,1,Sophomore
LU25918,Fall 2025,Arts & Sciences,Biology,1,0,0,1,3.89,12,12,3.18,A,64,2,3.35,3.27,1,Sophomore
LU25919,Fall 2025,Education,Elementary Education,0,1,0,1,3.07,14,14,2.4,C,57,0,2.83,2.61,1,Sophomore
LU25920,Fall 2025,Engineering,Civil Engineering,1,0,1,1,3.29,12,12,2.46,F,34,1,2.91,2.69,1,Sophomore
LU25921,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.64,15,15,4.0,A,89,3,3.29,3.64,1,Sophomore
LU25922,Fall 2025,Engineering,Mechanical Engineering,1,1,0,0,3.59,13,13,3.26,B,89,1,3.25,3.25,1,Sophomore
LU25923,Fall 2025,Arts & Sciences,Psychology,0,0,1,0,3.41,16,16,2.77,,9,1,2.47,2.62,1,Sophomore
LU25924,Fall 2025,Engineering,Mechanical Engineering,1,1,0,0,3.65,15,15,3.02,B,68,3,2.67,2.85,1,Sophomore
LU25925,Fall 2025,Arts & Sciences,Psychology,0,0,0,1,3.25,13,9,2.11,,60,2,2.04,2.08,1,Freshman
LU25926,Fall 2025,Business,Finance,0,0,0,1,3.95,17,17,3.23,B,55,0,3.38,3.3,1,Sophomore
LU25927,Fall 2025,Engineering,Mechanical Engineering,1,0,0,0,3.67,15,15,3.74,A,109,0,3.74,3.74,1,Sophomore
LU25928,Fall 2025,Education,Secondary Education,0,1,0,0,3.79,15,15,2.75,C,73,0,,2.75,0,Not enrolled
LU25929,Fall 2025,Education,Elementary Education,0,1,0,1,3.33,16,16,3.36,B,96,3,3.28,3.32,1,Sophomore
LU25930,Fall 2025,Arts & Sciences,Economics,0,1,1,0,3.58,15,15,3.27,A,60,3,3.13,3.2,1,Sophomore
LU25931,Fall 2025,Arts & Sciences,Chemistry,1,0,0,1,3.76,14,14,3.92,,82,1,3.31,3.62,1,Sophomore
LU25932,Fall 2025,Education,Elementary Education,0,1,0,1,3.52,15,15,2.53,,48,1,2.95,2.74,1,Sophomore
LU25933,Fall 2025,Engineering,Computer Science,1,1,1,1,2.73,12,12,2.65,,63,1,2.42,2.53,1,Sophomore
LU25934,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,3.82,15,15,2.46,C,119,1,2.5,2.48,1,Sophomore
LU25935,Fall 2025,Arts & Sciences,Chemistry,1,1,0,0,3.98,15,15,2.7,C,105,2,1.89,2.29,1,Sophomore
LU25936,Fall 2025,Undeclared,Undeclared,0,1,0,1,3.48,15,15,4.0,,24,0,3.41,3.71,1,Sophomore
LU25937,Fall 2025,Business,Management,0,1,0,0,3.16,15,15,3.33,B,54,1,2.92,3.12,1,Sophomore
LU25938,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.56,16,16,2.45,C,132,2,2.17,2.31,1,Sophomore
LU25939,Fall 2025,Engineering,Mechanical Engineering,1,0,0,1,3.67,15,15,3.84,B,81,1,4.0,3.92,1,Sophomore
LU25940,Fall 2025,Engineering,Computer Science,1,0,0,1,3.37,15,15,3.67,A,126,5,3.85,3.76,1,Sophomore
LU25941,Fall 2025,Engineering,Mechanical Engineering,1,0,0,0,3.05,12,12,2.25,C,59,1,1.49,1.87,1,Sophomore
LU25942,Fall 2025,Undeclared,Undeclared,0,0,0,1,3.7,13,9,1.88,D,72,3,0.92,1.4,0,Not enrolled
LU25943,Fall 2025,Undeclared,Undeclared,0,1,1,1,3.71,13,13,3.25,B,115,1,2.87,3.06,1,Sophomore
LU25944,Fall 2025,Arts & Sciences,Economics,0,0,0,0,3.5,14,10,1.74,,78,1,1.7,1.72,1,Freshman
LU25945,Fall 2025,Arts & Sciences,Economics,0,0,0,0,3.53,12,12,3.98,,139,1,3.67,3.82,1,Sophomore
LU25946,Fall 2025,Engineering,Mechanical Engineering,1,0,1,1,3.28,15,15,3.03,C,76,1,2.96,3.0,1,Sophomore
LU25947,Fall 2025,Nursing & Health,Nursing,1,0,1,1,3.39,16,16,2.74,B,92,1,2.79,2.77,0,Not enrolled
LU25948,Fall 2025,Business,Management,0,1,1,1,3.41,14,14,2.43,C,84,1,2.22,2.33,0,Not enrolled
LU25949,Fall 2025,Nursing & Health,Kinesiology,1,0,1,0,3.3,12,12,2.55,B,100,1,2.28,2.41,0,Not enrolled
LU25950,Fall 2025,Business,Management,0,0,0,0,3.27,14,14,1.74,W,104,0,1.26,1.5,1,Sophomore
LU25951,Fall 2025,Arts & Sciences,Economics,0,1,1,1,3.25,16,16,1.85,D,65,3,,1.85,0,Not enrolled
LU25952,Fall 2025,Nursing & Health,Public Health,0,1,0,1,3.52,16,7,1.18,,57,1,0.54,0.86,0,Not enrolled
LU25953,Fall 2025,Arts & Sciences,Biology,1,1,0,0,3.36,15,11,1.96,W,101,2,1.38,1.67,1,Freshman
LU25954,Fall 2025,Business,Management,0,0,1,0,3.47,15,15,3.37,B,136,0,3.58,3.47,1,Sophomore
LU25955,Fall 2025,Arts & Sciences,Political Science,0,1,1,0,3.64,12,12,4.0,B,128,1,4.0,4.0,1,Sophomore
LU25956,Fall 2025,Engineering,Electrical Engineering,1,1,0,1,3.86,14,14,3.73,,63,2,3.2,3.47,1,Sophomore
LU25957,Fall 2025,Undeclared,Undeclared,0,1,1,0,3.4,14,14,3.72,,174,0,4.0,3.86,1,Sophomore
LU25958,Fall 2025,Engineering,Mechanical Engineering,1,1,1,1,3.17,16,9,2.06,D,69,1,2.2,2.13,0,Not enrolled
LU25959,Fall 2025,Arts & Sciences,Political Science,0,0,0,0,3.67,15,15,3.77,,66,0,3.8,3.78,1,Sophomore
LU25960,Fall 2025,Engineering,Civil Engineering,1,0,0,0,3.29,16,16,2.74,C,43,2,3.4,3.07,1,Sophomore
LU25961,Fall 2025,Business,Management,0,0,0,1,3.39,12,12,2.77,C,110,1,2.27,2.52,1,Sophomore
LU25962,Fall 2025,Arts & Sciences,Chemistry,1,0,0,1,3.01,12,0,1.12,D,105,0,1.3,1.21,0,Not enrolled
LU25963,Fall 2025,Arts & Sciences,Political Science,0,0,0,0,3.52,12,12,3.21,,102,0,2.76,2.99,0,Not enrolled
LU25964,Fall 2025,Arts & Sciences,Economics,0,0,1,0,3.51,16,16,3.5,A,85,0,3.53,3.52,1,Sophomore
LU25965,Fall 2025,Engineering,Electrical Engineering,1,1,1,0,3.96,13,13,3.4,,110,0,4.0,3.7,1,Sophomore
LU25966,Fall 2025,Engineering,Electrical Engineering,1,1,0,1,4.0,12,12,2.14,C,76,2,1.67,1.91,1,Sophomore
LU25967,Fall 2025,Engineering,Computer Science,1,0,0,0,3.53,15,15,2.66,C,47,0,2.86,2.76,1,Sophomore
LU25968,Fall 2025,Arts & Sciences,Economics,0,1,0,0,3.76,14,7,1.42,,75,1,1.95,1.68,1,Freshman
LU25969,Fall 2025,Business,Accounting,0,0,0,0,3.36,14,14,3.31,A,54,1,3.42,3.36,1,Sophomore
LU25970,Fall 2025,Arts & Sciences,Chemistry,1,1,0,1,3.7,15,12,2.17,F,108,3,1.37,1.77,1,Sophomore
LU25971,Fall 2025,Education,Elementary Education,0,1,0,0,3.44,15,15,3.86,A,75,1,3.87,3.86,1,Sophomore
LU25972,Fall 2025,Undeclared,Undeclared,0,0,1,0,3.69,13,13,3.01,,116,1,2.97,2.99,1,Sophomore
LU25973,Fall 2025,Engineering,Civil Engineering,1,0,1,1,3.09,15,15,2.28,W,82,1,1.72,2.0,1,Sophomore
LU25974,Fall 2025,Engineering,Civil Engineering,1,0,0,1,3.83,13,13,2.24,W,34,1,1.85,2.04,0,Not enrolled
LU25975,Fall 2025,Nursing & Health,Public Health,0,1,0,1,3.5,14,14,3.03,,45,0,2.96,2.99,1,Sophomore
LU25976,Fall 2025,Arts & Sciences,English,0,0,0,0,3.38,13,13,2.87,C,132,1,2.69,2.78,1,Sophomore
LU25977,Fall 2025,Nursing & Health,Public Health,0,1,0,0,3.1,14,14,2.63,,118,2,2.43,2.53,1,Sophomore
LU25978,Fall 2025,Arts & Sciences,Chemistry,1,0,1,0,3.08,16,16,1.62,,49,1,1.92,1.77,1,Sophomore
LU25979,Fall 2025,Business,Management,0,0,0,1,4.0,12,12,3.95,B,94,1,4.0,3.98,1,Sophomore
LU25980,Fall 2025,Arts & Sciences,Political Science,0,0,1,0,3.36,15,15,3.32,,21,2,3.22,3.27,1,Sophomore
LU25981,Fall 2025,Business,Accounting,0,0,0,0,3.39,17,17,4.0,,94,2,3.9,3.95,1,Sophomore
LU25982,Fall 2025,Education,Elementary Education,0,0,1,1,3.05,15,15,2.89,B,113,1,3.1,2.99,1,Sophomore
LU25983,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.08,17,17,3.39,C,80,2,3.68,3.54,1,Sophomore
LU25984,Fall 2025,Nursing & Health,Public Health,0,0,0,1,2.99,12,12,2.86,,54,1,2.55,2.71,1,Sophomore
LU25985,Fall 2025,Engineering,Electrical Engineering,1,1,0,1,3.21,16,13,1.81,W,51,1,2.19,2.0,1,Sophomore
LU25986,Fall 2025,Arts & Sciences,Psychology,0,1,1,0,3.83,16,16,3.92,A,73,1,4.0,3.96,1,Sophomore
LU25987,Fall 2025,Arts & Sciences,Psychology,0,1,1,0,3.19,15,15,2.29,,65,3,2.32,2.31,1,Sophomore
LU25988,Fall 2025,Arts & Sciences,Biology,1,1,0,0,3.51,15,9,1.04,F,100,1,0.8,0.92,0,Not enrolled
LU25989,Fall 2025,Arts & Sciences,Mathematics,1,1,0,0,3.97,17,17,3.09,,56,1,3.21,3.15,1,Sophomore
LU25990,Fall 2025,Business,Management,0,0,1,0,3.2,15,15,2.54,C,76,1,2.46,2.5,1,Sophomore
LU25991,Fall 2025,Arts & Sciences,Chemistry,1,0,0,1,3.61,15,15,2.41,,117,1,2.9,2.65,1,Sophomore
LU25992,Fall 2025,Business,Finance,0,0,0,0,3.51,14,14,2.65,C,99,1,3.42,3.04,1,Sophomore
LU25993,Fall 2025,Undeclared,Undeclared,0,1,1,0,3.24,12,12,2.27,,13,0,1.59,1.93,0,Not enrolled
LU25994,Fall 2025,Undeclared,Undeclared,0,1,0,0,3.31,17,17,2.6,,54,0,3.56,3.08,1,Sophomore
LU25995,Fall 2025,Education,Elementary Education,0,0,1,0,3.68,15,15,2.81,C,52,1,3.31,3.06,1,Sophomore
LU25996,Fall 2025,Nursing & Health,Nursing,1,0,0,0,3.53,15,15,2.47,,90,1,2.82,2.65,1,Sophomore
LU25997,Fall 2025,Arts & Sciences,Political Science,0,0,1,1,2.66,15,15,2.34,F,61,1,1.63,1.99,0,Not enrolled
LU25998,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.65,16,16,3.5,,64,0,2.94,3.22,1,Sophomore
LU25999,Fall 2025,Arts & Sciences,Psychology,0,0,0,1,4.0,15,15,3.5,B,65,0,4.0,3.75,1,Sophomore
LU26000,Fall 2025,Education,Elementary Education,0,1,0,1,3.33,16,16,2.4,,72,2,,2.4,0,Not enrolled
LU26001,Fall 2025,Education,Elementary Education,0,1,0,1,3.87,12,12,3.43,,55,2,3.77,3.6,1,Sophomore
LU26002,Fall 2025,Business,Finance,0,0,0,0,3.75,15,15,4.0,A,112,1,3.96,3.98,1,Sophomore
LU26003,Fall 2025,Engineering,Electrical Engineering,1,0,0,0,3.45,16,16,2.51,C,119,1,2.24,2.38,1,Sophomore
LU26004,Fall 2025,Arts & Sciences,Mathematics,1,1,1,0,3.46,12,12,2.1,F,83,3,1.74,1.92,0,Not enrolled
LU26005,Fall 2025,Engineering,Mechanical Engineering,1,1,0,0,3.69,13,13,2.47,,16,1,2.46,2.46,0,Not enrolled
LU26006,Fall 2025,Arts & Sciences,Chemistry,1,1,1,0,3.62,16,16,2.96,B,90,1,2.66,2.81,1,Sophomore
LU26007,Fall 2025,Arts & Sciences,Psychology,0,1,1,1,3.22,15,11,1.66,,40,2,,1.66,0,Not enrolled
LU26008,Fall 2025,Arts & Sciences,English,0,0,0,0,3.4,15,15,2.88,,81,1,2.9,2.89,1,Sophomore
LU26009,Fall 2025,Nursing & Health,Public Health,0,1,1,1,3.52,15,15,2.98,B,64,0,2.83,2.9,1,Sophomore
LU26010,Fall 2025,Education,Secondary Education,0,0,0,0,3.82,15,15,3.51,B,138,4,3.32,3.42,1,Sophomore
LU26011,Fall 2025,Arts & Sciences,Biology,1,1,1,1,2.78,16,16,2.08,W,118,0,2.66,2.37,1,Sophomore
LU26012,Fall 2025,Arts & Sciences,Mathematics,1,1,0,0,3.76,15,15,2.88,B,129,1,2.98,2.93,1,Sophomore
LU26013,Fall 2025,Arts & Sciences,English,0,0,0,0,3.76,15,15,3.43,,79,0,3.6,3.51,1,Sophomore
LU26014,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.14,15,15,2.79,,81,1,2.67,2.73,1,Sophomore
LU26015,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,2.83,13,9,1.72,D,78,0,2.1,1.91,0,Not enrolled
LU26016,Fall 2025,Business,Finance,0,1,1,1,3.45,16,16,3.87,A,40,1,4.0,3.94,1,Sophomore
LU26017,Fall 2025,Engineering,Mechanical Engineering,1,0,0,0,3.4,15,15,2.8,B,74,4,3.5,3.15,1,Sophomore
LU26018,Fall 2025,Engineering,Computer Science,1,1,0,1,3.59,16,16,3.82,B,65,1,3.67,3.74,1,Sophomore
LU26019,Fall 2025,Arts & Sciences,Psychology,0,0,1,0,3.78,12,12,2.18,C,77,0,2.34,2.26,1,Sophomore
LU26020,Fall 2025,Business,Management,0,0,0,0,3.62,14,14,3.14,A,123,2,2.85,2.99,1,Sophomore
LU26021,Fall 2025,Arts & Sciences,Political Science,0,1,0,0,3.72,14,14,3.37,,36,1,3.73,3.55,1,Sophomore
LU26022,Fall 2025,Engineering,Electrical Engineering,1,1,0,1,3.91,13,13,3.34,,62,2,3.44,3.39,1,Sophomore
LU26023,Fall 2025,Engineering,Civil Engineering,1,1,1,0,4.0,15,15,3.23,C,102,1,3.33,3.28,1,Sophomore
LU26024,Fall 2025,Education,Secondary Education,0,0,0,0,3.26,15,15,3.09,,99,2,2.84,2.97,1,Sophomore
LU26025,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.19,15,15,4.0,A,102,0,4.0,4.0,1,Sophomore
LU26026,Fall 2025,Business,Finance,0,0,0,0,3.19,15,15,2.44,F,34,0,2.25,2.35,1,Sophomore
LU26027,Fall 2025,Arts & Sciences,Psychology,0,0,0,1,3.89,15,15,3.21,B,19,0,2.87,3.04,1,Sophomore
LU26028,Fall 2025,Education,Secondary Education,0,0,1,0,3.35,16,16,2.55,,72,2,3.12,2.83,1,Sophomore
LU26029,Fall 2025,Engineering,Mechanical Engineering,1,1,0,0,2.7,14,11,1.23,D,45,3,1.21,1.22,1,Freshman
LU26030,Fall 2025,Engineering,Mechanical Engineering,1,0,0,1,2.83,13,10,1.41,,48,1,1.43,1.42,0,Not enrolled
LU26031,Fall 2025,Education,Elementary Education,0,0,1,1,3.78,14,14,2.69,C,142,2,2.86,2.77,1,Sophomore
LU26032,Fall 2025,Business,Marketing,0,1,0,1,3.84,15,15,2.36,F,77,1,2.26,2.31,0,Not enrolled
LU26033,Fall 2025,Arts & Sciences,Mathematics,1,1,1,1,2.9,14,11,1.24,W,29,3,1.09,1.17,0,Not enrolled
LU26034,Fall 2025,Arts & Sciences,Psychology,0,1,1,1,3.51,16,16,3.28,,97,2,3.2,3.24,1,Sophomore
LU26035,Fall 2025,Undeclared,Undeclared,0,0,0,1,3.38,14,14,2.55,,93,0,,2.55,0,Not enrolled
LU26036,Fall 2025,Arts & Sciences,English,0,0,0,1,3.27,15,15,2.46,,64,0,2.93,2.7,1,Sophomore
LU26037,Fall 2025,Arts & Sciences,Political Science,0,0,1,0,3.5,12,12,3.72,,91,2,3.61,3.67,1,Sophomore
LU26038,Fall 2025,Undeclared,Undeclared,0,0,1,1,3.28,15,15,2.59,F,79,0,2.55,2.57,0,Not enrolled
LU26039,Fall 2025,Arts & Sciences,Economics,0,1,0,0,3.75,15,15,2.95,,63,0,3.12,3.04,1,Sophomore
LU26040,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.55,15,15,2.88,C,114,2,2.75,2.82,1,Sophomore
LU26041,Fall 2025,Arts & Sciences,Economics,0,1,0,1,3.57,13,13,3.79,,40,3,3.39,3.59,1,Sophomore
LU26042,Fall 2025,Arts & Sciences,Psychology,0,0,1,0,3.65,14,14,3.47,,133,1,3.95,3.71,1,Sophomore
LU26043,Fall 2025,Engineering,Civil Engineering,1,1,0,1,3.63,12,12,2.16,D,36,0,2.62,2.39,1,Sophomore
LU26044,Fall 2025,Business,Finance,0,0,0,1,3.82,17,14,2.12,W,50,2,2.22,2.17,0,Not enrolled
LU26045,Fall 2025,Arts & Sciences,Mathematics,1,0,0,1,3.22,12,12,1.83,F,95,1,,1.83,0,Not enrolled
LU26046,Fall 2025,Arts & Sciences,Political Science,0,0,1,0,3.33,14,14,3.31,,79,1,2.86,3.09,1,Sophomore
LU26047,Fall 2025,Nursing & Health,Nursing,1,0,0,0,3.16,17,17,2.19,W,74,0,2.1,2.15,1,Sophomore
